"","hcid_ymd","redcap_data_access_group","hcid","wk_start_date","rdtp_u5","rdtp_a5","rdt_u5ntx","rdt_a5ntx","rdt_u5tx","rdt_a5tx","nordt_u5","nordt_a5","used","stk","dia_u5","dia_a5","pneu_u5","pneu_a5","mald_u5","mald_a5","mz_rdtp_u5","mz_rdtp_a5","mz_rdt_u5ntx","mz_rdt_a5ntx","mz_rdt_u5tx","mz_rdt_a5tx","mz_dia_u5","mz_dia_a5","mz_pneu_u5","mz_pneu_a5","mz_mald_u5","mz_mald_a5","weekly_sms_health_center_data_complete","FID","Shape..","lat","long","hcid_1","Name"
"554",10320130128,"1__choma_district",103,2013-01-28,0,1,13,14,0,0,0,0,28,48,19,13,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"555",10320130204,"1__choma_district",103,2013-02-04,0,1,5,17,0,0,0,0,23,44,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"556",10320130211,"1__choma_district",103,2013-02-11,0,1,11,26,0,0,0,0,38,42,5,9,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"557",10320130218,"1__choma_district",103,2013-02-18,0,0,17,29,0,0,0,0,46,39,7,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"558",10320130225,"1__choma_district",103,2013-02-25,0,7,55,41,0,0,0,0,103,34,16,10,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"559",10320130304,"1__choma_district",103,2013-03-04,3,3,43,46,0,0,0,0,95,29,5,10,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"560",10320130311,"1__choma_district",103,2013-03-11,4,2,38,51,0,0,0,0,95,23,15,10,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"561",10320130318,"1__choma_district",103,2013-03-18,0,1,56,47,0,0,0,0,104,15,7,7,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"562",10320130325,"1__choma_district",103,2013-03-25,2,10,61,71,0,0,0,0,144,12,3,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"563",10320130401,"1__choma_district",103,2013-04-01,1,4,62,65,0,0,0,0,132,7,7,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"564",10320130408,"1__choma_district",103,2013-04-08,0,2,12,15,0,0,0,0,29,6,6,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"565",10320130415,"1__choma_district",103,2013-04-15,1,2,15,21,0,0,0,0,39,5,9,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"566",10320130422,"1__choma_district",103,2013-04-22,0,0,8,18,0,0,0,0,26,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"567",10320130429,"1__choma_district",103,2013-04-29,0,0,4,6,0,0,0,0,10,3,2,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"568",10320130506,"1__choma_district",103,2013-05-06,1,0,12,16,0,0,0,0,29,6,11,9,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"569",10320130513,"1__choma_district",103,2013-05-13,0,1,17,18,0,0,0,0,36,7,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"570",10320130520,"1__choma_district",103,2013-05-20,0,0,5,6,0,0,0,0,11,7,4,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"571",10320130527,"1__choma_district",103,2013-05-27,2,2,19,19,0,0,0,0,49,5,21,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"572",10320130603,"1__choma_district",103,2013-06-03,0,1,17,16,0,0,0,0,34,3,12,17,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"573",10320130610,"1__choma_district",103,2013-06-10,0,0,23,13,0,0,0,0,36,2,6,8,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"574",10320130617,"1__choma_district",103,2013-06-17,0,0,11,13,0,0,0,0,24,4,37,18,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"575",10320130624,"1__choma_district",103,2013-06-24,0,0,7,6,0,0,0,0,13,3,42,21,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"576",10320130701,"1__choma_district",103,2013-07-01,0,0,7,10,0,0,0,0,17,5,28,15,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"577",10320130708,"1__choma_district",103,2013-07-08,0,0,9,14,0,0,0,0,23,6,21,11,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"578",10320130715,"1__choma_district",103,2013-07-15,0,0,11,17,0,0,0,0,28,5,14,11,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"579",10320130722,"1__choma_district",103,2013-07-22,0,0,13,19,0,0,0,0,32,8,9,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"580",10320130729,"1__choma_district",103,2013-07-29,0,0,19,9,0,0,0,0,28,4,26,6,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"581",10320130805,"1__choma_district",103,2013-08-05,0,0,12,15,0,0,0,0,27,4,23,7,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"582",10320130812,"1__choma_district",103,2013-08-12,0,0,4,12,0,0,0,0,16,58,16,9,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"583",10320130819,"1__choma_district",103,2013-08-19,0,0,7,9,0,0,0,0,16,57,9,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"584",10320130826,"1__choma_district",103,2013-08-26,0,0,12,15,0,0,0,0,27,4,13,9,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"585",10320130902,"1__choma_district",103,2013-09-02,0,0,6,5,0,0,0,0,11,55,9,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"586",10320130909,"1__choma_district",103,2013-09-09,0,1,15,13,0,0,0,0,29,52,14,11,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"587",10320130916,"1__choma_district",103,2013-09-16,0,1,15,20,0,0,0,0,36,50,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"588",10320130923,"1__choma_district",103,2013-09-23,1,0,15,22,0,0,0,0,38,48,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"589",10320130930,"1__choma_district",103,2013-09-30,0,0,17,19,0,0,0,0,36,46,0,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"590",10320131007,"1__choma_district",103,2013-10-07,0,0,21,25,0,0,0,0,46,44,10,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"591",10320131014,"1__choma_district",103,2013-10-14,0,0,7,14,0,0,0,0,21,49,7,10,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"592",10320131021,"1__choma_district",103,2013-10-21,0,0,9,11,0,0,0,0,20,51,11,6,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"593",10320131028,"1__choma_district",103,2013-10-28,0,0,7,11,0,0,0,0,18,50,7,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"594",10320131104,"1__choma_district",103,2013-11-04,0,0,3,2,0,0,0,0,5,48,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"595",10320131111,"1__choma_district",103,2013-11-11,0,0,3,4,0,0,0,0,7,48,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"596",10320131118,"1__choma_district",103,2013-11-18,0,0,5,5,0,0,0,0,10,46,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"597",10320131125,"1__choma_district",103,2013-11-25,0,0,2,3,0,0,0,0,5,46,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"598",10320131202,"1__choma_district",103,2013-12-02,0,1,12,15,0,0,0,0,28,44,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"599",10320131209,"1__choma_district",103,2013-12-09,0,0,3,3,0,0,0,0,6,43,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"600",10320131216,"1__choma_district",103,2013-12-16,1,3,12,12,0,0,0,0,28,42,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"601",10320131223,"1__choma_district",103,2013-12-23,0,0,6,4,0,0,0,0,10,42,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"602",10320131230,"1__choma_district",103,2013-12-30,0,2,4,10,0,0,0,0,16,41,11,7,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"603",10320140106,"1__choma_district",103,2014-01-06,0,1,13,13,0,0,0,0,27,41,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"604",10320140113,"1__choma_district",103,2014-01-13,2,6,11,24,0,0,0,0,43,39,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"605",10320140120,"1__choma_district",103,2014-01-20,0,4,6,11,0,0,0,0,21,38,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"606",10320140127,"1__choma_district",103,2014-01-27,0,3,7,20,0,0,0,0,30,37,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"607",10320140203,"1__choma_district",103,2014-02-03,1,0,11,141,0,0,0,0,153,30,1,3,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"608",10320140210,"1__choma_district",103,2014-02-10,0,1,15,12,0,0,0,0,28,29,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"609",10320140217,"1__choma_district",103,2014-02-17,0,0,3,14,0,0,0,0,17,26,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"610",10320140224,"1__choma_district",103,2014-02-24,0,1,8,5,0,0,0,0,14,26,4,4,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"611",10320140303,"1__choma_district",103,2014-03-03,1,1,13,23,0,0,0,0,38,24,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"612",10320140310,"1__choma_district",103,2014-03-10,0,0,12,21,0,0,0,0,33,29,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"613",10320140317,"1__choma_district",103,2014-03-17,0,3,11,13,0,0,0,0,27,24,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"614",10320140324,"1__choma_district",103,2014-03-24,1,0,3,3,0,0,0,0,7,24,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"615",10320140331,"1__choma_district",103,2014-03-31,1,13,11,10,0,0,0,0,35,23,0,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"616",10320140407,"1__choma_district",103,2014-04-07,0,4,17,15,0,0,0,0,36,22,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"617",10320140414,"1__choma_district",103,2014-04-14,2,4,21,14,0,0,0,0,41,21,6,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"618",10320140421,"1__choma_district",103,2014-04-21,0,3,51,163,0,0,0,0,217,21,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"619",10320140428,"1__choma_district",103,2014-04-28,1,5,9,16,0,0,0,0,31,20,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"620",10320140505,"1__choma_district",103,2014-05-05,0,3,6,20,0,0,0,0,29,19,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"621",10320140512,"1__choma_district",103,2014-05-12,0,5,5,12,0,0,0,0,22,16,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"622",10320140519,"1__choma_district",103,2014-05-19,0,0,11,17,0,0,0,0,28,15,4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"623",10320140526,"1__choma_district",103,2014-05-26,0,1,9,7,0,0,0,0,17,14,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"624",10320140602,"1__choma_district",103,2014-06-02,1,2,18,28,0,0,0,0,49,12,3,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"625",10320140609,"1__choma_district",103,2014-06-09,0,0,9,3,0,0,0,0,12,11,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"626",10320140616,"1__choma_district",103,2014-06-16,0,1,8,8,0,0,0,0,17,10,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"627",10320140623,"1__choma_district",103,2014-06-23,0,1,13,16,0,0,0,0,30,7,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"628",10320140630,"1__choma_district",103,2014-06-30,2,0,5,3,0,0,0,0,10,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"629",10320140707,"1__choma_district",103,2014-07-07,0,2,9,7,0,0,0,0,18,30,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"630",10320140714,"1__choma_district",103,2014-07-14,0,0,9,18,0,0,0,0,27,29,14,6,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"631",10320140721,"1__choma_district",103,2014-07-21,0,0,4,9,0,0,0,0,13,29,11,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"632",10320140728,"1__choma_district",103,2014-07-28,0,0,8,3,0,0,0,0,11,28,9,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"633",10320140804,"1__choma_district",103,2014-08-04,0,0,20,26,0,0,0,0,46,27,27,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"634",10320140811,"1__choma_district",103,2014-08-11,0,0,13,23,0,0,0,0,36,25,31,13,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"635",10320140818,"1__choma_district",103,2014-08-18,0,1,7,8,0,0,0,0,16,24,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"636",10320140825,"1__choma_district",103,2014-08-25,0,0,15,23,0,0,0,0,38,14,9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"637",10320140901,"1__choma_district",103,2014-09-01,0,1,2,18,0,0,0,0,21,13,7,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"638",10320140908,"1__choma_district",103,2014-09-08,0,0,6,16,0,0,0,0,22,13,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"639",10320140915,"1__choma_district",103,2014-09-15,0,0,9,10,0,0,0,0,19,12,5,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"640",10320140922,"1__choma_district",103,2014-09-22,0,0,14,9,0,0,0,0,23,12,7,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"641",10320140929,"1__choma_district",103,2014-09-29,0,0,13,9,0,0,0,0,22,11,5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"642",10320141006,"1__choma_district",103,2014-10-06,0,0,17,9,0,0,0,0,26,11,7,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"643",10320141013,"1__choma_district",103,2014-10-13,0,0,8,5,0,0,0,0,13,10,5,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"644",10320141020,"1__choma_district",103,2014-10-20,0,0,8,5,0,0,0,0,13,10,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"645",10320141027,"1__choma_district",103,2014-10-27,0,0,5,3,0,0,0,0,8,9,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"646",10320141103,"1__choma_district",103,2014-11-03,0,0,7,4,0,0,0,0,11,9,3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"647",10320141110,"1__choma_district",103,2014-11-10,0,0,7,5,0,0,0,0,12,14,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"648",10320141117,"1__choma_district",103,2014-11-17,0,0,3,4,0,0,0,0,7,13,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"649",10320141124,"1__choma_district",103,2014-11-24,0,0,4,7,0,0,0,0,11,12,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"650",10320141201,"1__choma_district",103,2014-12-01,0,0,3,6,0,0,0,0,9,12,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"651",10320141208,"1__choma_district",103,2014-12-08,0,0,5,5,0,0,0,0,10,62,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"652",10320141215,"1__choma_district",103,2014-12-15,0,0,9,7,0,0,0,0,16,42,3,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"653",10320141222,"1__choma_district",103,2014-12-22,0,0,2,4,0,0,0,0,6,41,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"654",10320141229,"1__choma_district",103,2014-12-29,1,0,11,9,0,0,0,0,21,41,3,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"655",10320150105,"1__choma_district",103,2015-01-05,0,0,4,3,0,0,0,0,7,105,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"656",10320150112,"1__choma_district",103,2015-01-12,2,1,4,13,0,0,0,0,20,104,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"657",10320150119,"1__choma_district",103,2015-01-19,0,0,1,4,0,0,0,0,5,105,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"658",10320150126,"1__choma_district",103,2015-01-26,0,1,4,6,0,0,0,0,11,105,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"659",10320150202,"1__choma_district",103,2015-02-02,0,0,4,3,0,0,0,0,7,104,11,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"660",10320150209,"1__choma_district",103,2015-02-09,1,3,9,11,0,0,0,0,24,115,7,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"661",10320150216,"1__choma_district",103,2015-02-16,0,0,6,14,0,0,0,0,20,114,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"662",10320150223,"1__choma_district",103,2015-02-23,0,0,8,13,0,0,0,0,21,113,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
"663",10320150302,"1__choma_district",103,2015-03-02,0,0,8,9,0,0,0,0,17,110,4,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,"Point",-16.039755,26.933589,103,"Chitongo"
